year_ce,lead_concentration_pg_g,lead_flux_ug_m2_a,lead_emissions_kt_a
-500.5,2.25,0.14933356979999998,0.36620400133847586
-499.5,1.9,0.11870253459399997,0.5102067680015291
-498.5,2.47,0.12321796725000007,0.4076767863741836
-497.5,1.65,0.11694793408199998,0.4076767863741836
-496.5,2.65,0.22295573932799997,0.4076767863741836
-495.5,3.73,0.39233823428799997,0.4076767863741836
-494.5,2.72,0.2613240963850001,0.4292001261957612
-493.5,2.19,0.16624567075000002,0.4292001261957612
-492.5,2.35,0.17502262883300002,0.4682357785644914
-491.5,2.92,0.161256034128,0.5467443386817892
-490.5,3.02,0.23665519191600004,0.5803388905336686
-489.5,2.17,0.19094089650999996,0.5803388905336686
-488.5,1.7,0.09941102209799997,0.4682357785644914
-487.5,2.88,0.25606021823999997,0.4682357785644914
-486.5,4.07,0.44992092516200016,0.4682357785644914
-485.5,2.82,0.316560955988,0.5803388905336686
-484.5,3.47,0.3085858199520001,0.49458794956695507
-483.5,2.36,0.14467296412800004,0.49458794956695507
-482.5,2.26,0.11858375128499997,0.49458794956695507
-481.5,2.3,0.17500858353,0.49458794956695507
-480.5,3.16,0.27157179115300006,0.49458794956695507
-479.5,2.61,0.20168699364000006,0.49458794956695507
-478.5,2.44,0.10911331566400001,0.49458794956695507
-477.5,2.45,0.11032464177000004,0.6481806559317578
-476.5,2.59,0.268504634958,0.6584418482142681
-475.5,2.97,0.26432024465000015,0.6659632974961907
-474.5,9.51,1.292598329682,0.7813706067838468
-473.5,15.32,2.1789351436340003,0.7813706067838468
-472.5,4.76,0.4859868698569999,0.7813706067838468
-471.5,4.09,0.31863349832699994,0.7813706067838468
-470.5,4.56,0.603692219844,0.7813706067838468
-469.5,2.83,0.344659689496,0.7813706067838468
-468.5,2.35,0.16656185520000005,0.6325943505099285
-467.5,2.61,0.206580523926,0.5201642824077836
-466.5,3.24,0.18599378322800006,0.5142611768743764
-465.5,2.45,0.19601045220000002,0.5142611768743764
-464.5,2.41,0.25796433750500003,0.5142611768743764
-463.5,2.37,0.15657795813800005,0.5065881339448162
-462.5,2.98,0.212116713336,0.5142611768743764
-461.5,2.48,0.20970949818,0.5142611768743764
-460.5,3.37,0.257134620096,0.5142611768743764
-459.5,2.31,0.24739982622000004,0.5142611768743764
-458.5,1.93,0.20265189101500003,0.4969541240318072
-457.5,2.71,0.279902593884,0.5142611768743764
-456.5,1.85,0.12155669884800002,0.4969541240318072
-455.5,2.24,0.20230285925300007,0.49609820912928543
-454.5,1.92,0.13165723834600002,0.32301461158929523
-453.5,2.05,0.12683024411999996,0.32285712818658296
-452.5,2.91,0.28684983796300006,0.32285712818658296
-451.5,1.85,0.131721458176,0.3110201071981586
-450.5,1.93,0.109210806864,0.32285712818658296
-449.5,1.97,0.09218453739499996,0.32285712818658296
-448.5,3.41,0.07275003658400013,0.3110201071981586
-447.5,2.62,0.16918387571300006,0.32301461158929523
-446.5,2.12,0.11552256443000007,0.32301461158929523
-445.5,2.43,0.28897297410800005,0.32484053864233897
-444.5,2.88,0.240719763769,0.32484053864233897
-443.5,1.73,0.12201591692599997,0.32484053864233897
-442.5,2.58,0.23197793247200008,0.32484053864233897
-441.5,1.66,0.13246604917999996,0.29921414900298093
-440.5,1.98,0.13879129499999998,0.29921414900298093
-439.5,2.23,0.04969889639999999,0.29921414900298093
-438.5,1.68,0.04448269916,0.29921414900298093
-437.5,2.04,0.11666956320600004,0.32484053864233897
-436.5,1.42,0.11589051376,0.28610352607032796
-435.5,1.53,0.11460596253400003,0.28610352607032796
-434.5,1.83,0.18269921936,0.28610352607032796
-433.5,8.85,1.6151131356919999,0.34279489471012636
-432.5,3.15,0.25803743292000003,0.44802508411640435
-431.5,1.02,0.031112938890000018,0.4822869854712375
-430.5,2.71,0.21487431678500005,0.5269266294037139
-429.5,2.88,0.28648157778100003,0.5269266294037139
-428.5,2.1,0.139787618784,0.5269266294037139
-427.5,3.12,0.262985885088,0.4822869854712375
-426.5,2.64,0.19667080901700004,0.4822869854712375
-425.5,2.69,0.24032110499999998,0.4822869854712375
-424.5,1.84,0.129654904896,0.43232377132889577
-423.5,2.18,0.12868590150000003,0.43232377132889577
-422.5,1.92,0.17629641359999998,0.4822869854712375
-421.5,2.88,0.27158250654599997,0.43232377132889577
-420.5,2.1,0.14778793309600002,0.3624137059187758
-419.5,1.7,0.11992942997000001,0.3179468958631615
-418.5,2.84,0.257344937766,0.31557065238755844
-417.5,2.61,0.250094627388,0.3112317301760063
-416.5,1.87,0.126916541415,0.3112317301760063
-415.5,1.49,0.10811058005999998,0.3112317301760063
-414.5,1.91,0.10846978480799999,0.29409755081912287
-413.5,2.19,0.11742463512099997,0.28795515499034646
-412.5,1.36,0.0027845180000000296,0.26599557804860713
-411.5,1.72,0.13031836652499998,0.26599557804860713
-410.5,2.42,0.23671721051999997,0.26599557804860713
-409.5,1.45,0.08865762725999995,0.26599557804860713
-408.5,1.35,0.07680360854400001,0.27076672312462596
-407.5,1.97,0.090380401237,0.27076672312462596
-406.5,2.04,0.18348400785,0.31043331231439136
-405.5,1.62,0.11041540015800005,0.27076672312462596
-404.5,1.35,0.07243581275400002,0.23531295005827566
-403.5,1.83,0.126590956252,0.23531295005827566
-402.5,2.57,0.322746684244,0.27076672312462596
-401.5,2.35,0.23657106254400004,0.31043331231439136
-400.5,1.58,0.09595777960900002,0.29871477176407857
-399.5,1.5,0.070949061261,0.31043331231439136
-398.5,1.67,0.08354781680399996,0.4107431380869574
-397.5,1.91,0.167496091952,0.45130876504759315
-396.5,2.02,0.194607377088,0.45130876504759315
-395.5,1.6,0.12181227691800005,0.451189916994379
-394.5,3.55,0.341315647074,0.451189916994379
-393.5,2.54,0.184038264793,0.451189916994379
-392.5,4.34,0.55195006299,0.451189916994379
-391.5,3.44,0.33817735442200003,0.451189916994379
-390.5,2.22,0.18398979999200002,0.451189916994379
-389.5,1.97,0.157621077248,0.451189916994379
-388.5,1.84,0.10995504827500002,0.38652708336647973
-387.5,1.46,0.09868274336400001,0.36420227997760496
-386.5,1.13,0.05637138236399999,0.36420227997760496
-385.5,2.29,0.24558252690399998,0.36420227997760496
-384.5,1.72,0.115681214046,0.36420227997760496
-383.5,1.33,0.07781753596800002,0.36420227997760496
-382.5,2.1,0.148517292,0.36420227997760496
-381.5,2.12,0.17454879130000003,0.3808301909523509
-380.5,2.33,0.201008614896,0.3808301909523509
-379.5,2.24,0.17050471683200005,0.36420227997760496
-378.5,2.38,0.24474757910599998,0.36420227997760496
-377.5,1.71,0.120020195269,0.36420227997760496
-376.5,2.32,0.155297953312,0.2943201304823626
-375.5,1.63,0.07243664811600001,0.2943201304823626
-374.5,1.6,0.09455226158,0.23186626136756458
-373.5,1.25,0.05556617576999996,0.23186626136756458
-372.5,1.22,0.061890226097,0.23186626136756458
-371.5,1.2,0.04543969007999998,0.23186626136756458
-370.5,1.92,0.16115032976000002,0.1776331364685985
-369.5,1.44,0.054741085556000005,0.23186626136756458
-368.5,1.62,0.12540660601500003,0.307251175981437
-367.5,2.01,0.15499349131199996,0.307251175981437
-366.5,1.75,0.12529331947999997,0.307251175981437
-365.5,1.81,0.05986622514600002,0.307251175981437
-364.5,3.98,0.364035899344,0.307251175981437
-363.5,1.73,0.13957811313600002,0.307251175981437
-362.5,1.32,0.06177465567700003,0.3039834640554644
-361.5,1.27,0.04884591502500001,0.3007157521294918
-360.5,1.54,0.080400558332,0.19716267554882988
-359.5,2.29,0.16062733089,0.19716267554882988
-358.5,1.68,0.12262825254900002,0.19716267554882988
-357.5,,,0.1514872116197413
-356.5,,,0.11978264200842928
-355.5,0.86,0.017138402004000002,0.1251431439567788
-354.5,1.55,0.046633990618000026,0.1251431439567788
-353.5,1.45,0.12470462594999997,0.1251431439567788
-352.5,1.13,0.014889345135999996,0.1251431439567788
-351.5,1.29,0.041307246289999995,0.15883213271237076
-350.5,1.24,0.05103186299099999,0.1925211214679628
-349.5,1.58,0.07850778862500003,0.24161215540517086
-348.5,2.09,0.182190203,0.30580754929698284
-347.5,2.19,0.19379006423999998,0.27682321861928205
-346.5,1.61,0.09852651948600004,0.32980362511048456
-345.5,3.16,0.25347300776,0.3485780925635534
-344.5,3.52,0.27589475935700003,0.3485780925635534
-343.5,2.13,0.13448993591199998,0.39767746936917947
-342.5,2.02,0.11288516588799997,0.3485780925635534
-341.5,2.28,0.142145937036,0.33919085883701894
-340.5,3.02,0.2232219526,0.3485780925635534
-339.5,2.01,0.130190069408,0.33919085883701894
-338.5,,,0.33919085883701894
-337.5,,,0.4479876270435807
-336.5,,,0.6171933434635148
-335.5,,,0.6171933434635148
-334.5,,,0.6446485634260422
-333.5,8.27,1.6868939584299996,0.9472824165357686
-332.5,5.43,1.134538005184,1.207575307668116
-331.5,2.26,0.28014603299999996,0.9472824165357686
-330.5,2.3,0.220719384371,0.7326153836238458
-329.5,2.91,0.24561376695300002,0.7098024545136338
-328.5,4.12,0.4924346288880001,0.6869895254034214
-327.5,4.62,0.61819281242,0.6869895254034214
-326.5,2.3,0.25824653101499995,0.6332863609711539
-325.5,3.1,0.298751707046,0.6023076014486631
-324.5,2.18,0.18037486148500004,0.6023076014486631
-323.5,1.06,0.055838005127000004,0.5771449802522798
-322.5,4.3,0.43310314883499995,0.4423251657691261
-321.5,1.42,0.09696150980999997,0.4423251657691261
-320.5,1.49,0.10387777398500002,0.420436469614272
-319.5,2.07,0.23535275386999996,0.420436469614272
-318.5,1.8,0.17144891550100003,0.420436469614272
-317.5,2.18,0.16938709466500002,0.5771449802522798
-316.5,2.74,0.251789275584,0.5771449802522798
-315.5,1.81,0.17106569172000005,0.6174515237027234
-314.5,4.24,0.47368035144000015,0.6174515237027234
-313.5,3.03,0.269439156558,0.6607335335313443
-312.5,4.02,0.3814036141119999,0.7299157267709862
-311.5,2.84,0.31244328775099994,0.7299157267709862
-310.5,2.79,0.29765081958000006,0.7299157267709862
-309.5,2.02,0.18477084740400002,0.7480531791909183
-308.5,3.1,0.31414786562700003,0.7210480370403807
-307.5,4.21,0.498980973725,0.7210480370403807
-306.5,2.5,0.23490999767600002,0.6759814305156746
-305.5,2.5,0.260895583665,0.6079208714296181
-304.5,,,0.6079208714296181
-303.5,2.76,0.29041854599199995,0.6312533749706967
-302.5,1.9,0.139557344508,0.599391732678741
-301.5,1.93,0.13860263168599998,0.599391732678741
-300.5,1.98,0.148063555338,0.5832337190263391
-299.5,2.69,0.274801951532,0.5832337190263391
-298.5,2.3,0.25393942408,0.6227242362198195
-297.5,3.02,0.19908102753000007,0.6227242362198195
-296.5,2.55,0.2725939994899999,0.6684700130572813
-295.5,2.24,0.22173191196000003,0.6738844746122202
-294.5,2.47,0.283828985712,0.6863288021707298
-293.5,3.24,0.32371592096000007,0.6960210648066588
-292.5,4.28,0.47965352512800014,0.6960210648066588
-291.5,2.88,0.31062699735300003,0.6960210648066588
-290.5,2.65,0.279876598044,0.7044515678549002
-289.5,2.98,0.29070470039999996,0.7373093476025898
-288.5,3.23,0.375846841044,0.7777853138382105
-287.5,2.69,0.22777465122,0.7373093476025898
-286.5,2.41,0.19297020666800005,0.6996054365369355
-285.5,,,0.6996054365369355
-284.5,2.32,0.32559875453,0.7350459387395122
-283.5,4.75,0.67774319558,0.6937054717794607
-282.5,2.34,0.22179760977799998,0.6023522985997718
-281.5,2.64,0.25698841392700006,0.6315219812812535
-280.5,3.84,0.44222882307999994,0.6315219812812535
-279.5,2.94,0.308781015746,0.6302011369830384
-278.5,1.87,0.203589364095,0.623351983802232
-277.5,2.53,0.23427557389599996,0.623351983802232
-276.5,3.77,0.258065662638,0.623351983802232
-275.5,1.88,0.18578532740999998,0.623351983802232
-274.5,2.03,0.215332187304,0.623351983802232
-273.5,2.9,0.254195411964,0.623351983802232
-272.5,2.74,0.3049309962,0.6328428255794689
-271.5,2.44,0.23633269733700002,0.6328428255794689
-270.5,3.25,0.3993549362729999,0.623351983802232
-269.5,4.02,0.50273368026,0.7241657579936845
-268.5,2.8,0.333502141644,0.7477685766845413
-267.5,2.78,0.3405899320629999,0.7828004445975267
-266.5,2.04,0.234553445973,0.826522847450387
-265.5,1.87,0.17568846768000002,0.826522847450387
-264.5,3.05,0.29530605174399993,0.7753057280370363
-263.5,2.61,0.37536575165999997,0.7753057280370363
-262.5,2.21,,0.7839962629769115
-261.5,2.95,0.3611988006100001,0.7284724507786227
-260.5,2.13,0.298818486372,0.8092653640071678
-259.5,2.62,0.249440127849,0.8986892427842055
-258.5,4.82,0.46720849890400007,0.8986892427842055
-257.5,3.04,0.37175044230000004,0.8467431462816859
-256.5,1.94,0.213791318334,0.8857515844507748
-255.5,3.14,0.37463763612,0.9116269011176363
-254.5,3.91,0.5790740862599999,0.9116269011176363
-253.5,2.42,0.317344987015,0.9187070367558571
-252.5,2.96,0.3293844605,0.9116269011176363
-251.5,3.13,0.39364101990399997,0.9187070367558571
-250.5,5.2,0.8657415110630001,0.942007608723673
-249.5,3.64,0.325283535812,0.9203569243724322
-248.5,5.03,0.6385150389920001,0.9203569243724322
-247.5,2.79,0.356979860831,0.9203569243724322
-246.5,3.77,0.46973564577,0.9203569243724322
-245.5,,,0.873226312478555
-244.5,2.5,0.35520243105599997,0.8693756832284567
-243.5,3.3,0.43146339532499994,0.873226312478555
-242.5,2.97,0.3538393806080001,0.8693756832284567
-241.5,1.73,0.206664833142,0.802473052997461
-240.5,3.22,0.3006382615500001,0.7468275739045213
-239.5,2.67,0.21270073368999998,0.7564134513673008
-238.5,3.57,0.47236248440499995,0.7372416964417423
-237.5,1.88,0.21600773287799999,0.6867411895189737
-236.5,2.0,0.20024892703499997,0.5297060547465481
-235.5,2.55,0.30845627170799994,0.5297060547465481
-234.5,3.35,0.434602916358,0.5297060547465481
-233.5,2.25,0.28004476462500005,0.5297060547465481
-232.5,1.98,0.21169633105500002,0.5297060547465481
-231.5,1.62,0.169056104565,0.5670597566770713
-230.5,1.58,0.12842079362100003,0.5670597566770713
-229.5,2.45,0.236094669988,0.5191333978344076
-228.5,1.55,0.20009530043999998,0.4906847118721493
-227.5,2.44,0.29986022629500003,0.4515794770286409
-226.5,2.4,0.23124012147599998,0.4330740819654028
-225.5,2.0,0.18414865787,0.4515794770286409
-224.5,1.57,-0.06300874552499995,0.47113209445039506
-223.5,2.11,0.07598516404400003,0.4515794770286409
-222.5,1.47,0.15652631162999997,0.41771095793748053
-221.5,2.57,,0.38384243884632024
-220.5,2.18,,0.38384243884632024
-219.5,2.67,,0.38384243884632024
-218.5,,,0.4161323566016509
-217.5,,,0.4914019086468298
-216.5,,,0.5622557033767522
-215.5,2.59,0.272143831104,0.5622557033767522
-214.5,2.61,0.231081779062,0.5578399460614956
-213.5,2.07,0.16969375018699995,0.4869861513315733
-212.5,2.34,,0.4161323566016509
-211.5,3.11,0.22748039403700002,0.4869861513315733
-210.5,1.25,,0.5578399460614956
-209.5,1.49,0.085642575348,0.5578399460614956
-208.5,2.42,0.13184195107500002,0.5578399460614956
-207.5,1.71,0.09825003542800001,0.940526248555562
-206.5,11.04,1.98338177877,1.0093255685050395
-205.5,4.77,0.731768471206,1.2087061203683704
-204.5,4.11,0.5461452102470001,1.078124888454517
-203.5,3.62,0.43964631105799995,1.078124888454517
-202.5,3.76,0.383535247223,1.078124888454517
-201.5,11.19,1.577558443377,1.078124888454517
-200.5,8.65,1.255961086344,0.9948808036513903
-199.5,3.41,0.39463968526400006,0.9948808036513903
-198.5,3.01,0.40570037845499995,0.9677571628682353
-197.5,2.84,0.320773710348,0.940526248555562
-196.5,2.64,0.237467982052,0.7960817800666418
-195.5,2.49,0.20699472173800007,0.7960817800666418
-194.5,4.01,0.45450789195,0.7866189525299012
-193.5,3.18,0.3246325371530001,0.6989277583784659
-192.5,2.78,0.285014300252,0.6881773284216338
-191.5,3.23,0.28063040472800005,0.6881773284216338
-190.5,7.28,1.048862876567,0.6989277583784659
-189.5,2.57,0.26308941941999997,0.7421371960532976
-188.5,2.13,0.11989679675600003,0.7421371960532976
-187.5,2.37,0.16141297956,0.7421371960532976
-186.5,3.05,0.30263458717799996,0.7964377159836541
-185.5,3.33,0.3598570768170001,0.8507382359140107
-184.5,4.29,0.5678047939409999,0.7421371960532976
-183.5,4.06,0.457601890304,0.8389350104824386
-182.5,3.13,0.34692077986599995,0.8507382359140107
-181.5,3.07,,0.8507382359140107
-180.5,2.79,,0.8507382359140107
-179.5,3.25,0.23086607020799996,0.8389350104824386
-178.5,3.17,0.34210756705999995,0.6508881448801869
-177.5,3.74,0.3953769492390001,0.6508881448801869
-176.5,3.61,0.26542432595000004,0.6508881448801869
-175.5,2.45,0.21152152717500003,0.6467889717245225
-174.5,3.05,0.21419088602800002,0.6426897985688586
-173.5,2.47,0.12065710271400006,0.6426897985688586
-172.5,3.39,0.29994648786600003,0.6420419298536248
-171.5,3.17,0.319789213975,0.6251473915749352
-170.5,2.63,0.26208113932,0.6251473915749352
-169.5,2.5,0.254927557574,0.6420419298536248
-168.5,2.44,0.17899161082499998,0.6420419298536248
-167.5,2.99,0.261816946281,0.6420419298536248
-166.5,2.47,0.23464928935500004,0.6251473915749352
-165.5,3.61,0.38969253022199996,0.5754199058397576
-164.5,3.18,0.33406925728400005,0.5754199058397576
-163.5,2.48,0.162266223405,0.5754199058397576
-162.5,2.11,0.11094775143999998,0.6420419298536248
-161.5,2.75,0.12990590977599997,0.6992325446004393
-160.5,1.96,0.229934765583,0.7305010998740566
-159.5,3.56,0.412013742519,0.7305010998740566
-158.5,4.32,0.44217870570000006,0.7305010998740566
-157.5,3.16,0.28513858839300005,0.8672945896350533
-156.5,3.39,0.29788952766300003,0.8672945896350533
-155.5,3.91,0.46549064179200006,0.8672945896350533
-154.5,2.57,0.353672260994,0.8672945896350533
-153.5,3.93,0.6882722736180001,0.8672945896350533
-152.5,2.87,0.38512309099,0.8672945896350533
-151.5,2.48,0.220111561813,0.9444200464588368
-150.5,2.29,0.18481683868999998,1.1415017791253899
-149.5,3.01,0.3285086910479999,1.2651281554065819
-148.5,5.17,0.6048272892800001,1.2651281554065819
-147.5,5.72,0.76345036698,1.0207471952550569
-146.5,5.46,0.802432276338,1.0207471952550569
-145.5,3.97,0.518487568467,1.1385349961333149
-144.5,4.51,0.51590398524,1.1385349961333149
-143.5,2.85,0.326600726828,1.1385349961333149
-142.5,3.28,0.4162483806119999,1.0207471952550569
-141.5,3.08,0.30241441363200006,0.9919972895790793
-140.5,5.43,0.46428082351199995,0.9712835690027796
-139.5,4.35,0.40452451623499996,0.9712835690027796
-138.5,3.2,0.39607771110400003,0.9712835690027796
-137.5,3.21,0.37871150380799995,0.9712835690027796
-136.5,2.35,0.16276772394200004,0.9712835690027796
-135.5,1.89,0.21497820552000002,0.9712835690027796
-134.5,4.74,0.7464902247240001,0.9712835690027796
-133.5,5.26,0.6804528304979999,0.9712835690027796
-132.5,3.27,0.366553169001,1.0353391558809037
-131.5,3.91,0.457428057975,1.1217302672083673
-130.5,3.2,0.24006761920199998,1.1217302672083673
-129.5,4.04,0.42219880595600007,1.242091395193426
-128.5,7.76,1.3644810359879997,1.242091395193426
-127.5,8.69,1.237987049354,1.1217302672083673
-126.5,4.91,0.659266927745,1.1217302672083673
-125.5,3.0,0.436692908016,1.242091395193426
-124.5,4.15,0.506509872596,1.242091395193426
-123.5,4.72,0.61052570728,1.484221306628391
-122.5,2.66,0.289927860179,1.242091395193426
-121.5,3.04,0.367206831558,1.0744480203904945
-120.5,4.62,0.658210471072,1.0744480203904945
-119.5,3.2,0.4332827120320001,1.0744480203904945
-118.5,4.3,0.6052475267390001,1.0625197205786279
-117.5,3.6,0.43814692865999993,0.9541953131268429
-116.5,2.5,0.273682607185,1.0625197205786279
-115.5,4.13,0.4401259317,1.0625197205786279
-114.5,3.34,0.3891093266999999,1.0113001772864925
-113.5,2.06,0.24609671685,0.9541953131268429
-112.5,2.01,0.24919753945599996,0.9541953131268429
-111.5,3.28,0.545358886933,0.9541953131268429
-110.5,2.91,0.4123960007580001,0.9541953131268429
-109.5,2.24,0.23447619385200005,0.6110959256830807
-108.5,2.03,0.19767131865,0.6110959256830807
-107.5,4.34,0.418850458502,0.808432928995577
-106.5,5.46,0.6091895494019999,0.808432928995577
-105.5,2.72,0.24862293732600002,0.6096868547055005
-104.5,2.81,0.24784593416400003,0.6077814447741763
-103.5,4.66,0.6396369237149999,0.6077814447741763
-102.5,2.91,0.329669186545,0.6077814447741763
-101.5,2.17,0.180379065948,0.5479546506082825
-100.5,1.32,0.10067451078900003,0.48811073805909805
-99.5,2.29,0.199045665,0.48811073805909805
-98.5,2.12,0.15756200296200007,0.46083718118165606
-97.5,2.82,0.22344928991699997,0.46083718118165606
-96.5,1.77,0.16458603077400005,0.44233547618476887
-95.5,1.92,0.145390213094,0.4036069258544997
-94.5,2.27,0.234052652119,0.4036069258544997
-93.5,1.95,0.187923837836,0.4036069258544997
-92.5,2.24,0.22728422471400006,0.46083718118165606
-91.5,2.41,0.15080298701000006,0.46083718118165606
-90.5,1.34,0.11746702024600002,0.46083718118165606
-89.5,1.96,0.15708503586699996,0.46083718118165606
-88.5,3.08,0.37303237684800006,0.46083718118165606
-87.5,1.95,0.20327083028999995,0.49847192099731247
-86.5,2.23,0.205658018766,0.49847192099731247
-85.5,1.7,0.138144711194,0.49847192099731247
-84.5,1.96,0.18750241766099998,0.49847192099731247
-83.5,2.46,0.262810796352,0.5043259160034663
-82.5,2.61,0.25199224561199995,0.5043259160034663
-81.5,4.2,0.5383645783200001,0.5043259160034663
-80.5,2.06,0.16836841984499998,0.45980375142747243
-79.5,2.24,0.17416467299000005,0.45980375142747243
-78.5,3.03,0.284916973782,0.4270961996432847
-77.5,2.26,0.24920829897099997,0.41288230857168895
-76.5,1.3,0.09700735697100003,0.23788678144925798
-75.5,0.85,0.024826336572999985,0.23788678144925798
-74.5,1.41,0.07964857556699997,0.23788678144925798
-73.5,1.41,0.009231137571999986,0.23788678144925798
-72.5,2.49,0.06920240896800005,0.23788678144925798
-71.5,1.05,0.033328991982000025,0.23788678144925798
-70.5,2.43,0.21151845265000002,0.2895293201967825
-69.5,1.99,0.16453022086599997,0.2895293201967825
-68.5,2.27,0.21670487689499998,0.2895293201967825
-67.5,2.53,0.26848540735599996,0.2895293201967825
-66.5,2.04,0.17833794067000006,0.4034700657255191
-65.5,1.58,0.11806656068399998,0.4034700657255191
-64.5,1.66,0.10340750191999999,0.3382048353786551
-63.5,1.93,0.08927021303200001,0.3382048353786551
-62.5,1.34,0.08299511107100004,0.3382048353786551
-61.5,2.1,0.19405834503000002,0.2966364228375267
-60.5,1.82,0.13791584801400003,0.2966364228375267
-59.5,1.75,0.12096475132200005,0.3382048353786551
-58.5,2.36,0.17633261180600002,0.43241253856252077
-57.5,6.06,0.7116750085499999,0.4758805574545942
-56.5,1.37,0.07717962352100004,0.5368929230841483
-55.5,2.39,0.21893845100400003,0.6336030792041132
-54.5,3.07,0.34156024743499996,0.7904278051273345
-53.5,2.59,0.258375684886,0.7904278051273345
-52.5,3.67,0.4478373890999999,0.7904278051273345
-51.5,3.52,0.322326914445,0.6959923044111602
-50.5,4.24,0.4406000090100001,0.6959923044111602
-49.5,3.66,0.44722393677,0.6959923044111602
-48.5,2.64,0.28381725757000004,0.6959923044111602
-47.5,2.44,0.20061854869999998,0.741641685760677
-46.5,2.64,0.234625746106,0.6959923044111602
-45.5,2.76,0.27501704284999995,0.6744119333839502
-44.5,2.12,0.205241208822,0.6428029386477613
-43.5,2.74,0.333279007329,0.6428029386477613
-42.5,2.7,0.302432524064,0.5753621717883994
-41.5,3.59,0.1985487589139999,0.5753621717883994
-40.5,3.25,0.19060574814200001,0.6428029386477613
-39.5,3.18,0.26212727647800005,0.5033037917115547
-38.5,3.07,0.318814880128,0.486892197598126
-37.5,1.71,0.11588766205900002,0.4829262097568921
-36.5,2.02,0.141851213805,0.4674139092850788
-35.5,2.65,0.290777273325,0.4674139092850788
-34.5,1.93,0.157045332074,0.4195943188981251
-33.5,1.81,0.171105496608,0.3851152093534732
-32.5,2.09,0.19693147696199997,0.3851152093534732
-31.5,2.43,0.142461039764,0.4195943188981251
-30.5,2.98,0.19274137415400003,0.4195943188981251
-29.5,1.96,0.11904796476000001,0.4195943188981251
-28.5,2.11,0.11827781079400002,0.47046631951588935
-27.5,2.12,0.207201696968,0.47046631951588935
-26.5,3.8,0.4373103628319999,0.47046631951588935
-25.5,1.92,0.135753450272,0.472651008967383
-24.5,2.67,0.2496522069,0.47046631951588935
-23.5,2.54,0.191850484176,0.47046631951588935
-22.5,1.88,0.14417473842599998,0.47046631951588935
-21.5,2.2,0.23151541654500005,0.47046631951588935
-20.5,2.57,0.23832569961199998,0.35355323102662023
-19.5,1.37,0.10772552390400005,0.35355323102662023
-18.5,1.84,0.081297121932,0.3288978868444965
-17.5,1.12,0.06044422158800001,0.3288978868444965
-16.5,2.52,0.21734925021999998,0.3288978868444965
-15.5,1.78,0.13412058678400002,0.3288978868444965
-14.5,1.75,0.115850630228,0.3288978868444965
-13.5,1.96,0.08965895343999998,0.38570776484675473
-12.5,1.84,0.15728696904900005,0.4590651683194376
-11.5,3.29,0.3646770436620001,0.5329957974290762
-10.5,3.15,0.38855206232199996,0.625246420544488
-9.5,3.66,0.379750035024,0.8047744027547011
-8.5,2.27,0.187201232388,0.894281123555586
-7.5,3.05,0.25496794039200005,0.9117015456182223
-6.5,3.81,0.39232129069399996,0.9117015456182223
-5.5,8.79,1.3153993941739999,0.9312439428084653
-4.5,2.58,0.328177283721,0.9312439428084653
-3.5,2.85,0.371780881426,0.9620718680657842
-2.5,3.31,0.39419833111999997,0.9620718680657842
-1.5,3.06,0.367191385671,0.9666748499378164
-0.5,3.78,0.39892935211799996,0.9782765200927874
0.5,3.86,0.461694496494,0.9666748499378164
1.5,4.27,0.69609960848,0.9782765200927874
2.5,1.72,0.19369492860399998,1.1321926626310097
3.5,3.99,0.600088179015,1.3529197257915924
4.5,4.21,0.649543097011,1.3529197257915924
5.5,2.97,0.31636188255700004,1.3529197257915924
6.5,6.59,1.242433888802,1.3639375199599166
7.5,2.99,0.5517043275520002,1.3529197257915924
8.5,3.73,0.6107531128089999,1.3529197257915924
9.5,3.11,0.41603053915399996,1.1623573932116864
10.5,4.19,0.473995309383,1.086035414593079
11.5,4.16,0.556197250973,1.1623573932116864
12.5,3.35,0.442872128097,1.086035414593079
13.5,3.48,0.385673549037,1.086035414593079
14.5,3.53,0.44193975804,1.083749005408199
15.5,2.81,0.41602009944,1.083749005408199
16.5,4.24,0.57895655676,1.0201873915971884
17.5,2.49,0.2968107830800001,0.9457699099868456
18.5,4.77,0.736629269398,0.9457699099868456
19.5,2.09,0.24209718585099996,1.0201873915971884
20.5,2.82,0.29321458545599993,1.0188983273608836
21.5,2.63,0.23821423735199998,0.903743996233437
22.5,2.41,0.20620667529000003,0.903743996233437
23.5,4.42,0.6179426968050001,1.0188983273608836
24.5,3.45,0.43573319772500013,0.903743996233437
25.5,3.18,0.41549443461,0.903743996233437
26.5,3.02,0.36853588887499994,0.903743996233437
27.5,4.6,0.680572352512,1.0188983273608836
28.5,7.86,1.028211786084,1.0437136319329925
29.5,3.44,0.333489734842,1.0188983273608836
30.5,2.3,0.25637383764999994,1.0188983273608836
31.5,2.78,0.3218216533039999,1.1106736112664783
32.5,3.55,0.4529192871919999,1.1987038291691197
33.5,,,1.1106736112664783
34.5,,,1.1106736112664783
35.5,4.24,0.58225698204,1.1987038291691197
36.5,3.88,0.4888169470799999,1.2364578423987957
37.5,3.69,0.5137238533159999,1.2364578423987957
38.5,4.06,0.43017311946,1.2364578423987957
39.5,4.07,0.504212577792,1.2481198791377097
40.5,7.62,1.2577456303649999,1.2364578423987957
41.5,4.21,0.58115968596,1.2364578423987957
